
> backend@0.1.0 develop /home/ubuntu/backend/sigtuple-backend
> strapi develop


 Project information

[90m┌────────────────────[39m[90m┬──────────────────────────────────────────────────┐[39m
[90m│[39m Time               [90m│[39m Fri Jul 09 2021 17:28:55 GMT+0000 (Coordinated … [90m│[39m
[90m│[39m Launched in        [90m│[39m 2496 ms                                          [90m│[39m
[90m│[39m Environment        [90m│[39m development                                      [90m│[39m
[90m│[39m Process PID        [90m│[39m 30087                                            [90m│[39m
[90m│[39m Version            [90m│[39m 3.6.5 (node v14.17.2)                            [90m│[39m
[90m│[39m Edition            [90m│[39m Community                                        [90m│[39m
[90m└────────────────────[39m[90m┴──────────────────────────────────────────────────┘[39m

 Actions available

Welcome back!
To manage your project 🚀, go to the administration panel at:
http://localhost:1337/admin

To access the server ⚡️, go to:
http://localhost:1337

[2021-08-10T18:21:29.617Z] debug GET /blogs?_limit=5 (21 ms) 200
[2021-08-10T18:22:05.697Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (16 ms) 200
[2021-08-10T18:22:05.721Z] debug GET /clients (28 ms) 200
[2021-08-10T18:22:05.728Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-08-10T18:23:58.556Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T18:23:58.586Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-08-10T18:23:58.593Z] debug GET /clients (28 ms) 200
[2021-08-10T18:32:37.452Z] debug GET index.html (13 ms) 200
[2021-08-10T18:32:38.129Z] debug GET /assets/images/logo_login.png (8 ms) 200
[2021-08-10T18:32:40.967Z] debug GET /admin (1 ms) 200
[2021-08-10T18:32:41.228Z] debug GET /admin/runtime~main.e591ad3f.js (2 ms) 200
[2021-08-10T18:32:41.483Z] debug GET /admin/main.ee3d694b.chunk.js (1 ms) 200
[2021-08-10T18:33:03.086Z] debug GET /admin/init (8 ms) 200
[2021-08-10T18:33:32.260Z] debug GET /admin/842e7845f3f8e943ff712a39617b6b70.svg (2 ms) 200
[2021-08-10T18:33:32.261Z] debug GET /admin/75614cfcfedd509b1f7ac1c26c53bb7f.woff2 (2 ms) 200
[2021-08-10T18:33:32.270Z] debug GET /admin/a6069540692725c247f13984a9598a92.woff2 (1 ms) 200
[2021-08-10T18:33:32.495Z] debug GET /admin/21b3848a32fce5b0f5014948186f6964.woff2 (1 ms) 200
[2021-08-10T18:33:33.137Z] debug GET /admin/07109cdae9f760e8d97c89788c9dc9df.png (2 ms) 200
[2021-08-10T18:33:47.922Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (30 ms) 200
[2021-08-10T18:33:47.927Z] debug GET /clients (39 ms) 200
[2021-08-10T18:33:47.941Z] debug GET /blogs?_limit=5 (25 ms) 200
[2021-08-10T18:34:00.544Z] debug POST /admin/login (129 ms) 200
[2021-08-10T18:34:00.984Z] debug GET /admin/information (39 ms) 200
[2021-08-10T18:34:01.291Z] debug GET /content-manager/content-types (38 ms) 200
[2021-08-10T18:34:01.352Z] debug GET /i18n/locales (89 ms) 200
[2021-08-10T18:34:01.697Z] debug GET /admin/users/me/permissions (40 ms) 200
[2021-08-10T18:34:02.210Z] debug GET /content-manager/content-types (204 ms) 200
[2021-08-10T18:34:02.226Z] debug GET /content-manager/components (214 ms) 200
[2021-08-10T18:34:02.254Z] debug GET /admin/6d20cff5b3255dd0078f935c34e2b882.woff2 (3 ms) 200
[2021-08-10T18:34:02.260Z] debug GET /content-manager/content-types-settings (267 ms) 200
[2021-08-10T18:34:02.268Z] debug GET /admin/0063b2cc64d976ac36f211442466d0ac.png (1 ms) 200
[2021-08-10T18:34:02.440Z] debug GET /admin/ada6e6df937f7e5e8b790dfea07109b7.woff2 (1 ms) 200
[2021-08-10T18:34:02.503Z] debug GET /admin/f46a81c3d1d3a648af68cffd4d0bba1d.png (1 ms) 200
[2021-08-10T18:34:02.510Z] debug GET /admin/a4234d384f7c58f2f5f90cfb08cee1e1.png (1 ms) 200
[2021-08-10T18:34:02.599Z] debug GET /content-manager/content-types (28 ms) 200
[2021-08-10T18:34:02.805Z] debug GET /admin/7b77ea7e971bd3774dac8db799dfcef7.png (2 ms) 200
[2021-08-10T18:34:02.814Z] debug GET /admin/3dd22e0349b2d2a7b7c998ad0bdb03df.png (1 ms) 200
[2021-08-10T18:34:02.817Z] debug GET /admin/f16ac9b228b18810dd7cd6313764c007.png (1 ms) 200
[2021-08-10T18:34:02.832Z] debug GET /admin/2fa5de8209723e8dc08c8aee4644da58.png (1 ms) 200
[2021-08-10T18:34:32.299Z] debug GET /content-manager/content-types (35 ms) 200
[2021-08-10T18:34:32.319Z] debug GET /content-manager/components (51 ms) 200
[2021-08-10T18:34:32.639Z] debug GET /content-manager/content-types/application::publication.publication/configuration (29 ms) 200
[2021-08-10T18:34:33.078Z] debug GET /content-manager/collection-types/application::publication.publication?page=1&pageSize=10&_sort=title:ASC (34 ms) 200
[2021-08-10T18:34:37.920Z] debug GET /content-manager/collection-types/application::publication.publication/4 (29 ms) 200
[2021-08-10T18:34:57.927Z] debug GET application:application/admin/plugins/content-manager/collectionType/application::publication.publication?page=1&pageSize=10&_sort=title:ASC (2 ms) 200
[2021-08-10T18:34:58.293Z] debug GET /admin/runtime~main.e591ad3f.js (1 ms) 200
[2021-08-10T18:34:58.485Z] debug GET /admin/main.ee3d694b.chunk.js (1 ms) 200
[2021-08-10T18:35:08.710Z] debug GET application:application/admin/plugins/content-manager/collectionType/application::publication.publication?page=1&pageSize=10&_sort=title:ASC (18 ms) 200
[2021-08-10T18:35:08.983Z] debug GET /admin/main.ee3d694b.chunk.js (2 ms) 200
[2021-08-10T18:35:29.105Z] debug GET /admin/init (4 ms) 200
[2021-08-10T18:35:30.373Z] debug GET /admin/842e7845f3f8e943ff712a39617b6b70.svg (1 ms) 200
[2021-08-10T18:35:30.594Z] debug GET /admin/75614cfcfedd509b1f7ac1c26c53bb7f.woff2 (2 ms) 200
[2021-08-10T18:35:30.624Z] debug GET /admin/a6069540692725c247f13984a9598a92.woff2 (1 ms) 200
[2021-08-10T18:35:30.634Z] debug GET /admin/21b3848a32fce5b0f5014948186f6964.woff2 (1 ms) 200
[2021-08-10T18:35:30.650Z] debug GET /admin/07109cdae9f760e8d97c89788c9dc9df.png (1 ms) 200
[2021-08-10T18:36:26.680Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (25 ms) 200
[2021-08-10T18:36:26.693Z] debug GET /clients (32 ms) 200
[2021-08-10T18:36:26.717Z] debug GET /blogs?_limit=5 (19 ms) 200
[2021-08-10T18:36:35.038Z] debug GET /blogs?_limit=5 (48 ms) 200
[2021-08-10T18:36:35.042Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (39 ms) 200
[2021-08-10T18:36:35.046Z] debug GET /clients (48 ms) 200
[2021-08-10T18:37:04.689Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (35 ms) 200
[2021-08-10T18:37:04.693Z] debug GET /clients (44 ms) 200
[2021-08-10T18:37:04.700Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-08-10T18:37:59.456Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T18:37:59.479Z] debug GET /blogs?_limit=5 (17 ms) 200
[2021-08-10T18:37:59.999Z] debug GET /clients (15 ms) 200
[2021-08-10T18:38:03.947Z] debug POST /admin/login (119 ms) 200
[2021-08-10T18:38:04.381Z] debug GET /admin/information (38 ms) 200
[2021-08-10T18:38:04.409Z] debug GET /i18n/locales (58 ms) 200
[2021-08-10T18:38:04.588Z] debug GET /content-manager/content-types (23 ms) 200
[2021-08-10T18:38:04.944Z] debug GET /admin/users/me/permissions (36 ms) 200
[2021-08-10T18:38:05.528Z] debug GET /content-manager/components (208 ms) 200
[2021-08-10T18:38:05.585Z] debug GET /admin/6d20cff5b3255dd0078f935c34e2b882.woff2 (5 ms) 200
[2021-08-10T18:38:05.589Z] debug GET /admin/ada6e6df937f7e5e8b790dfea07109b7.woff2 (6 ms) 200
[2021-08-10T18:38:05.592Z] debug GET /content-manager/content-types-settings (275 ms) 200
[2021-08-10T18:38:05.619Z] debug GET /content-manager/content-types (264 ms) 200
[2021-08-10T18:38:05.773Z] debug GET /admin/0063b2cc64d976ac36f211442466d0ac.png (1 ms) 200
[2021-08-10T18:38:05.885Z] debug GET /content-manager/content-types (21 ms) 200
[2021-08-10T18:38:05.902Z] debug GET /admin/f46a81c3d1d3a648af68cffd4d0bba1d.png (2 ms) 200
[2021-08-10T18:38:05.902Z] debug GET /admin/a4234d384f7c58f2f5f90cfb08cee1e1.png (1 ms) 200
[2021-08-10T18:38:06.105Z] debug GET /admin/2fa5de8209723e8dc08c8aee4644da58.png (1 ms) 200
[2021-08-10T18:38:06.131Z] debug GET /admin/f16ac9b228b18810dd7cd6313764c007.png (2 ms) 200
[2021-08-10T18:38:06.132Z] debug GET /admin/3dd22e0349b2d2a7b7c998ad0bdb03df.png (2 ms) 200
[2021-08-10T18:38:06.368Z] debug GET /admin/7b77ea7e971bd3774dac8db799dfcef7.png (1 ms) 200
[2021-08-10T18:39:18.818Z] debug GET /content-manager/components (28 ms) 200
[2021-08-10T18:39:19.117Z] debug GET /content-manager/content-types (27 ms) 200
[2021-08-10T18:39:19.441Z] debug GET /content-manager/content-types/application::publication.publication/configuration (28 ms) 200
[2021-08-10T18:39:19.909Z] debug GET /content-manager/collection-types/application::publication.publication?page=1&pageSize=10&_sort=title:ASC (32 ms) 200
[2021-08-10T18:39:28.119Z] debug GET /content-manager/collection-types/application::publication.publication/1 (46 ms) 200
[2021-08-10T18:39:57.791Z] debug PUT /content-manager/collection-types/application::publication.publication/4 (94 ms) 200
[2021-08-10T18:40:00.829Z] debug GET /content-manager/collection-types/application::publication.publication?page=1&pageSize=10&_sort=title:ASC (29 ms) 200
[2021-08-10T18:40:02.895Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (22 ms) 200
[2021-08-10T18:40:05.694Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T18:40:05.901Z] debug GET /clients (13 ms) 200
[2021-08-10T18:40:05.941Z] debug GET /blogs?_limit=5 (15 ms) 200
[2021-08-10T18:40:36.754Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (31 ms) 200
[2021-08-10T18:40:36.773Z] debug GET /clients (38 ms) 200
[2021-08-10T18:40:36.782Z] debug GET /blogs?_limit=5 (44 ms) 200
[2021-08-10T18:42:22.182Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (52 ms) 200
[2021-08-10T18:42:22.192Z] debug GET /blogs?_limit=5 (50 ms) 200
[2021-08-10T18:42:22.195Z] debug GET /clients (42 ms) 200
[2021-08-10T18:44:15.584Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T18:44:15.622Z] debug GET /clients (15 ms) 200
[2021-08-10T18:44:15.646Z] debug GET /blogs?_limit=5 (15 ms) 200
[2021-08-10T18:44:46.010Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T18:44:46.235Z] debug GET /clients (16 ms) 200
[2021-08-10T18:44:46.289Z] debug GET /blogs?_limit=5 (18 ms) 200
[2021-08-10T18:45:10.732Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (24 ms) 200
[2021-08-10T18:45:10.965Z] debug GET /clients (34 ms) 200
[2021-08-10T18:45:10.968Z] debug GET /blogs?_limit=5 (32 ms) 200
[2021-08-10T18:45:15.466Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T18:45:15.488Z] debug GET /blogs?_limit=5 (17 ms) 200
[2021-08-10T18:45:16.229Z] debug GET /clients (16 ms) 200
[2021-08-10T18:45:24.194Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (28 ms) 200
[2021-08-10T18:45:24.200Z] debug GET /clients (37 ms) 200
[2021-08-10T18:45:24.215Z] debug GET /blogs?_limit=5 (30 ms) 200
[2021-08-10T18:46:03.999Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (54 ms) 200
[2021-08-10T18:46:04.021Z] debug GET /clients (69 ms) 200
[2021-08-10T18:46:04.029Z] debug GET /blogs?_limit=5 (55 ms) 200
[2021-08-10T18:47:10.886Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (40 ms) 200
[2021-08-10T18:47:10.894Z] debug GET /blogs?_limit=5 (55 ms) 200
[2021-08-10T18:47:10.896Z] debug GET /clients (46 ms) 200
[2021-08-10T18:47:34.979Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (30 ms) 200
[2021-08-10T18:47:34.982Z] debug GET /clients (38 ms) 200
[2021-08-10T18:47:34.994Z] debug GET /blogs?_limit=5 (31 ms) 200
[2021-08-10T18:49:05.158Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (42 ms) 200
[2021-08-10T18:49:05.161Z] debug GET /clients (50 ms) 200
[2021-08-10T18:49:05.178Z] debug GET /blogs?_limit=5 (49 ms) 200
[2021-08-10T18:49:15.631Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (28 ms) 200
[2021-08-10T18:49:15.667Z] debug GET /blogs?_limit=5 (52 ms) 200
[2021-08-10T18:49:15.671Z] debug GET /clients (54 ms) 200
[2021-08-10T18:49:20.518Z] debug GET /blogs?_limit=5 (36 ms) 200
[2021-08-10T18:49:20.531Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (35 ms) 200
[2021-08-10T18:49:20.539Z] debug GET /clients (47 ms) 200
[2021-08-10T18:49:24.049Z] debug GET /blogs?_limit=5 (49 ms) 200
[2021-08-10T18:49:24.053Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (48 ms) 200
[2021-08-10T18:49:24.066Z] debug GET /clients (55 ms) 200
[2021-08-10T18:50:27.958Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (26 ms) 200
[2021-08-10T18:50:27.987Z] debug GET /blogs?_limit=5 (46 ms) 200
[2021-08-10T18:50:27.990Z] debug GET /clients (44 ms) 200
[2021-08-10T18:51:01.323Z] debug GET /blogs?_limit=5 (47 ms) 200
[2021-08-10T18:51:01.328Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (40 ms) 200
[2021-08-10T18:51:01.330Z] debug GET /clients (47 ms) 200
[2021-08-10T18:51:20.080Z] debug GET /clients (19 ms) 200
[2021-08-10T18:51:20.109Z] debug GET /blogs?_limit=5 (19 ms) 200
[2021-08-10T18:51:20.646Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (21 ms) 200
[2021-08-10T18:51:32.678Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T18:51:32.940Z] debug GET /clients (23 ms) 200
[2021-08-10T18:51:32.952Z] debug GET /blogs?_limit=5 (22 ms) 200
[2021-08-10T18:51:36.587Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (24 ms) 200
[2021-08-10T18:51:36.591Z] debug GET /blogs?_limit=5 (32 ms) 200
[2021-08-10T18:51:37.133Z] debug GET /clients (25 ms) 200
[2021-08-10T18:52:42.479Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (25 ms) 200
[2021-08-10T18:52:42.482Z] debug GET /clients (33 ms) 200
[2021-08-10T18:52:43.066Z] debug GET /blogs?_limit=5 (21 ms) 200
[2021-08-10T18:52:55.237Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (16 ms) 200
[2021-08-10T18:52:55.263Z] debug GET /clients (29 ms) 200
[2021-08-10T18:52:55.270Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-08-10T18:54:36.355Z] debug GET /clients (31 ms) 200
[2021-08-10T18:54:36.368Z] debug GET /blogs?_limit=5 (24 ms) 200
[2021-08-10T18:54:36.894Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T18:56:12.886Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (16 ms) 200
[2021-08-10T18:56:13.968Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (25 ms) 200
[2021-08-10T18:56:13.972Z] debug GET /clients (37 ms) 200
[2021-08-10T18:56:14.233Z] debug GET /blogs?_limit=5 (17 ms) 200
[2021-08-10T18:56:21.866Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T18:56:22.106Z] debug GET /clients (20 ms) 200
[2021-08-10T18:56:22.121Z] debug GET /blogs?_limit=5 (20 ms) 200
[2021-08-10T19:03:15.066Z] debug GET /clients (34 ms) 200
[2021-08-10T19:03:19.702Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T19:03:19.977Z] debug GET /clients (30 ms) 200
[2021-08-10T19:03:19.981Z] debug GET /blogs?_limit=5 (30 ms) 200
[2021-08-10T19:03:22.268Z] debug GET /clients (16 ms) 200
[2021-08-10T19:03:25.346Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T19:03:25.613Z] debug GET /clients (38 ms) 200
[2021-08-10T19:03:25.628Z] debug GET /blogs?_limit=5 (43 ms) 200
[2021-08-10T19:03:46.605Z] debug GET /clients (30 ms) 200
[2021-08-10T19:03:46.616Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-08-10T19:03:47.112Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (18 ms) 200
[2021-08-10T19:04:00.372Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (15 ms) 200
[2021-08-10T19:04:00.406Z] debug GET /blogs?_limit=5 (22 ms) 200
[2021-08-10T19:04:00.427Z] debug GET /clients (18 ms) 200
[2021-08-10T19:04:42.223Z] debug GET /clients (17 ms) 200
[2021-08-10T19:04:42.267Z] debug GET /blogs?_limit=5 (17 ms) 200
[2021-08-10T19:04:43.484Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T19:08:13.750Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (23 ms) 200
[2021-08-10T19:08:13.770Z] debug GET /clients (33 ms) 200
[2021-08-10T19:08:13.778Z] debug GET /blogs?_limit=5 (32 ms) 200
[2021-08-10T19:09:43.621Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (22 ms) 200
[2021-08-10T19:09:43.662Z] debug GET /blogs?_limit=5 (36 ms) 200
[2021-08-10T19:09:43.665Z] debug GET /clients (32 ms) 200
[2021-08-10T19:12:27.798Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (19 ms) 200
[2021-08-10T19:12:27.825Z] debug GET /clients (32 ms) 200
[2021-08-10T19:12:27.830Z] debug GET /blogs?_limit=5 (29 ms) 200
[2021-08-10T19:12:30.876Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (54 ms) 200
[2021-08-10T19:12:30.880Z] debug GET /blogs?_limit=5 (64 ms) 200
[2021-08-10T19:12:30.887Z] debug GET /clients (61 ms) 200
[2021-08-10T19:15:34.176Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (36 ms) 200
[2021-08-10T19:15:34.186Z] debug GET /clients (41 ms) 200
[2021-08-10T19:15:34.189Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-08-10T19:16:28.450Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (17 ms) 200
[2021-08-10T19:16:28.465Z] debug GET /clients (18 ms) 200
[2021-08-10T19:16:28.497Z] debug GET /blogs?_limit=5 (25 ms) 200
[2021-08-10T19:27:00.432Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (32 ms) 200
[2021-08-10T19:27:00.442Z] debug GET /clients (37 ms) 200
[2021-08-10T19:27:00.449Z] debug GET /blogs?_limit=5 (35 ms) 200
[2021-08-10T19:29:00.088Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (19 ms) 200
[2021-08-10T19:29:00.106Z] debug GET /clients (22 ms) 200
[2021-08-10T19:29:00.126Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-08-10T19:37:55.158Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (14 ms) 200
[2021-08-10T19:37:55.189Z] debug GET /blogs?_limit=5 (21 ms) 200
[2021-08-10T19:37:55.728Z] debug GET /clients (15 ms) 200
[2021-08-10T19:39:26.520Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (64 ms) 200
[2021-08-10T19:39:26.612Z] debug GET /clients (150 ms) 200
[2021-08-10T19:39:26.620Z] debug GET /blogs?_limit=5 (147 ms) 200
[2021-08-10T19:40:03.247Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (24 ms) 200
[2021-08-10T19:40:03.253Z] debug GET /clients (25 ms) 200
[2021-08-10T19:40:03.291Z] debug GET /blogs?_limit=5 (22 ms) 200
[2021-08-10T19:41:03.979Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (23 ms) 200
[2021-08-10T19:41:04.001Z] debug GET /clients (37 ms) 200
[2021-08-10T19:41:04.027Z] debug GET /blogs?_limit=5 (46 ms) 200
[2021-08-10T19:41:37.241Z] debug GET /clients (43 ms) 200
[2021-08-10T19:41:37.244Z] debug GET /blogs?_limit=5 (33 ms) 200
[2021-08-10T19:41:37.548Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T19:42:17.291Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (36 ms) 200
[2021-08-10T19:42:17.304Z] debug GET /blogs?_limit=5 (43 ms) 200
[2021-08-10T19:42:17.307Z] debug GET /clients (42 ms) 200
[2021-08-10T19:42:44.270Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (17 ms) 200
[2021-08-10T19:42:44.282Z] debug GET /clients (17 ms) 200
[2021-08-10T19:42:44.300Z] debug GET /blogs?_limit=5 (15 ms) 200
[2021-08-10T19:42:56.800Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T19:42:57.385Z] debug GET /clients (26 ms) 200
[2021-08-10T19:42:57.392Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-08-10T19:43:05.980Z] debug GET /clients (37 ms) 200
[2021-08-10T19:43:05.993Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (35 ms) 200
[2021-08-10T19:43:06.001Z] debug GET /blogs?_limit=5 (49 ms) 200
[2021-08-10T19:44:47.027Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (38 ms) 200
[2021-08-10T19:44:47.034Z] debug GET /blogs?_limit=5 (49 ms) 200
[2021-08-10T19:44:47.037Z] debug GET /clients (44 ms) 200
[2021-08-10T19:44:59.643Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (14 ms) 200
[2021-08-10T19:44:59.680Z] debug GET /clients (31 ms) 200
[2021-08-10T19:44:59.692Z] debug GET /blogs?_limit=5 (24 ms) 200
[2021-08-10T19:45:06.114Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T19:45:06.146Z] debug GET /clients (23 ms) 200
[2021-08-10T19:45:06.155Z] debug GET /blogs?_limit=5 (25 ms) 200
[2021-08-10T19:45:18.982Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T19:45:19.018Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-08-10T19:45:19.025Z] debug GET /clients (27 ms) 200
[2021-08-10T19:45:25.605Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T19:45:25.634Z] debug GET /clients (26 ms) 200
[2021-08-10T19:45:25.640Z] debug GET /blogs?_limit=5 (26 ms) 200
[2021-08-10T19:46:46.851Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T19:46:46.887Z] debug GET /clients (29 ms) 200
[2021-08-10T19:46:46.891Z] debug GET /blogs?_limit=5 (29 ms) 200
[2021-08-10T19:46:49.042Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (40 ms) 200
[2021-08-10T19:46:49.046Z] debug GET /clients (51 ms) 200
[2021-08-10T19:46:49.051Z] debug GET /blogs?_limit=5 (53 ms) 200
[2021-08-10T19:47:39.310Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (46 ms) 200
[2021-08-10T19:47:39.316Z] debug GET /clients (57 ms) 200
[2021-08-10T19:47:39.326Z] debug GET /blogs?_limit=5 (47 ms) 200
[2021-08-10T19:48:49.445Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (35 ms) 200
[2021-08-10T19:48:49.480Z] debug GET /clients (64 ms) 200
[2021-08-10T19:48:49.489Z] debug GET /blogs?_limit=5 (67 ms) 200
[2021-08-10T19:50:10.801Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (40 ms) 200
[2021-08-10T19:50:10.860Z] debug GET /clients (90 ms) 200
[2021-08-10T19:50:10.892Z] debug GET /blogs?_limit=5 (118 ms) 200
[2021-08-10T19:50:42.855Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (27 ms) 200
[2021-08-10T19:50:42.862Z] debug GET /clients (29 ms) 200
[2021-08-10T19:50:43.406Z] debug GET /blogs?_limit=5 (17 ms) 200
[2021-08-10T19:55:55.306Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (21 ms) 200
[2021-08-10T19:55:55.343Z] debug GET /blogs?_limit=5 (48 ms) 200
[2021-08-10T19:55:55.347Z] debug GET /clients (45 ms) 200
[2021-08-10T19:56:27.032Z] debug GET /clients (38 ms) 200
[2021-08-10T19:56:27.035Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (34 ms) 200
[2021-08-10T19:56:27.042Z] debug GET /blogs?_limit=5 (36 ms) 200
[2021-08-10T19:56:31.189Z] debug GET /clients (43 ms) 200
[2021-08-10T19:56:31.192Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (40 ms) 200
[2021-08-10T19:56:31.200Z] debug GET /blogs?_limit=5 (44 ms) 200
[2021-08-10T19:56:47.672Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T19:56:47.713Z] debug GET /clients (28 ms) 200
[2021-08-10T19:56:47.717Z] debug GET /blogs?_limit=5 (29 ms) 200
[2021-08-10T20:03:42.002Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (29 ms) 200
[2021-08-10T20:03:42.022Z] debug GET /blogs?_limit=5 (41 ms) 200
[2021-08-10T20:03:42.024Z] debug GET /clients (38 ms) 200
[2021-08-10T20:08:09.365Z] debug OPTIONS /bookings/get/booking/solts (1 ms) 204
[2021-08-10T20:08:09.411Z] debug OPTIONS /bookings/get/booking/solts (0 ms) 204
[2021-08-10T20:08:09.426Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T20:08:09.462Z] debug GET /clients (25 ms) 200
[2021-08-10T20:08:09.472Z] debug GET /blogs?_limit=5 (26 ms) 200
[2021-08-10T20:08:09.640Z] debug POST /bookings/get/booking/solts (4 ms) 405
[2021-08-10T20:08:10.269Z] debug POST /bookings/get/booking/solts (2 ms) 405
[2021-08-10T20:09:43.815Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:09:43.829Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:09:43.868Z] debug GET /blogs?_limit=5 (49 ms) 200
[2021-08-10T20:09:43.871Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (39 ms) 200
[2021-08-10T20:09:43.874Z] debug GET /clients (49 ms) 200
[2021-08-10T20:10:03.454Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:10:03.458Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:10:16.964Z] debug POST /bookings/get/booking/solts (4 ms) 405
[2021-08-10T20:10:16.986Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:11:27.554Z] debug POST /bookings/get/booking/solts (1 ms) 405
